TransactionID,Department,Region,TransactionDate,Revenue,Cost
16924,Sales,Central,2022-03-29,56900.18,85153.57
16925,Sales,West,2024-02-09,337620.67,36978.07
16926,Operations,West,2021-11-19,388224.81,77766.73
16927,IT,North,2024-02-03,215774.43,436501.09
16928,HR,West,2024-01-15,503512.44,156295.71
16929,Finance,Central,2023-08-22,537847.41,133418.51
16930,Sales,North,2022-05-18,122560.31,335549.05
16931,IT,West,2022-05-21,73818.08,70131.76
16932,IT,East,2023-06-04,222256.24,168800.44
16933,Operations,East,2024-03-25,440708.08,80558.62
16934,Finance,West,2022-05-11,326620.26,438906.45
16935,Sales,East,2023-07-30,315889.95,141173.01
16936,HR,Central,2023-09-21,129587.77,134292.34
16937,Operations,South,2022-01-21,240057.04,292062.0
16938,Sales,Central,2022-11-07,577184.65,25178.25
16939,Sales,Central,2024-02-11,234011.04,300328.25
16940,IT,West,2023-05-15,373244.99,214065.35
16941,Finance,Central,2021-10-14,77383.64,97546.32
16942,HR,West,2023-07-12,80439.11,228100.17
16943,Finance,North,2021-07-20,280460.97,449562.93
16944,IT,West,2023-03-22,380282.36,380364.18
16945,HR,West,2023-06-02,251649.28,438838.9
16946,HR,North,2024-11-03,144352.53,418058.5
16947,Operations,South,2022-05-28,453456.31,372419.31
16948,HR,North,2024-07-12,122724.32,162609.61
16949,Sales,West,2024-04-26,415749.29,333332.41
16950,Finance,East,2023-06-17,575987.64,187144.43
16951,Finance,West,2021-12-23,306147.96,203555.52
16952,Operations,North,2024-06-18,156240.69,395305.37
16953,HR,West,2024-05-01,512299.9,106639.13
16954,IT,North,2024-02-08,325539.29,146128.76
16955,Sales,Central,2023-06-27,557388.22,419976.06
16956,Operations,South,2023-06-25,444925.27,320224.79
16957,HR,South,2023-12-25,283988.33,46036.28
16958,IT,North,2023-12-25,387648.28,70536.83
16959,HR,South,2021-11-13,139330.25,268364.84
16960,Operations,East,2021-04-05,259912.88,363062.14
16961,IT,East,2022-04-04,374598.56,360492.55
16962,IT,South,2022-01-30,372473.23,201568.04
16963,IT,North,2024-05-04,370904.53,129676.02
16964,IT,East,2023-11-29,457662.52,358289.86
16965,HR,South,2021-05-29,103637.63,425837.43
16966,IT,West,2022-01-11,85879.68,209864.47
16967,HR,East,2022-01-01,127151.5,77303.38
16968,IT,Central,2022-04-01,484778.84,281403.08
16969,IT,East,2021-10-03,80993.83,48946.33
16970,Operations,South,2024-06-15,170005.69,282168.26
16971,HR,South,2022-02-09,186400.68,92712.6
16972,HR,South,2021-06-12,404224.65,240902.96
16973,Finance,North,2024-09-05,267904.39,288213.49
16974,Operations,North,2023-03-11,155441.24,210985.5
16975,HR,West,2023-03-15,294493.84,375392.24
16976,Operations,West,2023-12-29,425425.5,179874.23
16977,Operations,East,2024-02-07,481258.79,84974.16
16978,Operations,South,2021-06-29,113755.17,218406.82
16979,Sales,West,2021-05-12,441667.16,434248.77
16980,HR,South,2023-05-02,47510.08,398238.72
16981,Operations,East,2023-10-09,446999.64,152387.98
16982,Sales,North,2024-12-02,411857.15,122848.6
16983,Sales,West,2024-04-23,305109.95,226780.48
16984,IT,Central,2022-04-02,120964.67,301028.26
16985,IT,Central,2023-07-04,469324.7,418342.79
16986,HR,Central,2023-10-14,84822.96,282956.92
16987,IT,Central,2022-05-25,542040.58,379202.29
16988,HR,Central,2024-08-06,474270.5,318703.73
16989,Sales,Central,2021-09-02,456234.74,61857.95
16990,Sales,Central,2023-02-23,463688.8,403251.35
16991,HR,West,2023-11-28,82503.15,104200.18
16992,IT,Central,2024-02-13,594421.74,176391.5
16993,IT,Central,2022-05-13,521522.79,380993.06
16994,HR,East,2024-09-22,326903.05,441019.97
16995,Finance,West,2022-04-04,444267.17,152184.29
16996,IT,East,2024-02-17,455287.72,183552.27
16997,Operations,South,2022-10-06,505530.83,227785.09
16998,IT,Central,2021-02-25,186732.62,233132.39
16999,Finance,North,2022-02-28,251489.26,342161.96
17000,Sales,Central,2024-02-18,488825.34,370995.29
17001,Sales,Central,2021-02-19,471786.06,446127.48
17002,Sales,East,2024-10-20,335051.5,365426.81
17003,IT,South,2022-01-08,264893.97,147505.57
17004,Sales,East,2024-10-17,582485.63,172721.08
17005,Finance,West,2021-03-23,275336.87,285000.98
17006,Finance,South,2023-06-01,469012.07,314627.61
17007,IT,South,2022-07-15,274016.51,56863.56
17008,Operations,South,2021-02-17,216959.07,166469.0
17009,IT,East,2021-08-26,400753.2,105552.03
17010,Sales,Central,2023-09-19,493226.81,237390.99
17011,IT,Central,2024-11-06,589664.52,90877.38
17012,Finance,Central,2022-01-24,127641.77,268880.3
17013,IT,Central,2024-09-20,531243.53,219872.09
17014,IT,Central,2022-11-16,335898.77,192495.08
17015,Operations,West,2021-07-06,104797.08,298347.65
17016,Finance,North,2024-02-18,485880.13,197850.96
17017,HR,South,2022-11-27,229007.15,190482.42
17018,HR,North,2024-10-12,526878.64,299284.6
17019,Finance,West,2021-12-29,132580.04,42747.67
17020,HR,Central,2024-04-01,439655.88,204832.38
17021,Sales,West,2021-01-08,211941.92,102413.03
17022,HR,West,2022-09-03,187828.55,34663.51
17023,Sales,North,2024-09-02,72894.39,32982.94
17024,Finance,South,2021-01-27,312459.32,90412.13
17025,HR,East,2023-09-01,262283.84,205462.57
17026,HR,East,2023-06-06,79238.15,262813.75
17027,Sales,South,2023-09-10,170786.45,361828.49
17028,Sales,Central,2021-10-03,315435.88,280523.04
17029,IT,West,2023-04-05,493590.63,242664.04
17030,Operations,Central,2023-08-24,560843.58,33710.37
17031,HR,West,2023-03-02,331009.36,146692.64
17032,Operations,East,2022-12-17,268835.24,317060.99
17033,Operations,South,2022-04-22,574888.71,134862.26
17034,HR,North,2024-04-16,579388.63,274754.82
17035,Sales,North,2022-12-05,150678.85,278885.27
17036,IT,South,2021-12-26,339957.69,149815.21
17037,Finance,East,2024-06-13,500605.09,264928.94
17038,HR,West,2023-11-23,501353.74,67236.55
17039,HR,North,2022-06-29,425163.13,332051.6
17040,Finance,East,2021-04-10,306665.25,27731.96
17041,Operations,South,2022-10-19,269029.35,33260.39
17042,IT,Central,2021-11-26,492558.75,393951.62
17043,Operations,East,2023-12-25,170276.36,268684.07
17044,Finance,East,2021-05-02,282778.59,88378.91
17045,Finance,Central,2023-08-17,359609.91,277907.69
17046,IT,East,2023-09-29,506640.08,177774.3
17047,Finance,North,2022-04-21,252486.82,134582.9
17048,Finance,North,2023-01-12,349503.95,368492.27
17049,IT,North,2021-05-07,199935.93,224197.31
17050,HR,East,2023-05-18,509486.53,144780.38
17051,Operations,East,2024-04-24,480975.39,425676.03
17052,HR,East,2021-04-01,500154.53,89290.89
17053,HR,South,2021-02-15,76899.34,79347.31
17054,Operations,Central,2021-01-25,315228.46,60035.27
17055,HR,East,2021-12-15,120392.76,71755.63
17056,IT,Central,2023-09-30,418937.05,127203.2
17057,Operations,West,2023-02-07,217821.97,319753.79
17058,Sales,North,2023-05-23,474889.81,308242.58
17059,HR,South,2024-12-29,81167.63,347815.45
17060,Finance,Central,2024-09-15,329859.61,266646.67
17061,Operations,North,2021-10-21,113634.16,230807.85
17062,Sales,South,2021-09-03,354634.0,204573.89
17063,Finance,North,2024-04-04,382080.07,395845.97
17064,Sales,East,2021-09-14,301489.66,166394.16
17065,HR,East,2023-04-02,200203.87,403137.41
17066,Finance,North,2021-12-18,62941.96,137033.15
17067,HR,South,2023-03-01,412473.34,85961.95
17068,Finance,North,2024-04-27,528095.25,128221.58
17069,Operations,West,2023-10-20,452174.51,233579.26
17070,IT,South,2022-11-25,540625.0,417983.48
17071,IT,South,2024-07-22,560873.0,94597.75
17072,Sales,North,2023-01-09,294498.29,268517.52
17073,Finance,Central,2023-11-24,432385.21,112055.54
17074,HR,North,2022-12-20,265545.21,310742.71
17075,Operations,Central,2022-07-10,555346.2,218895.14
17076,Operations,South,2022-05-14,357449.94,334888.3
17077,Operations,East,2024-06-22,462609.75,387839.01
17078,IT,East,2024-07-01,53057.62,162609.32
17079,HR,North,2024-02-07,364429.82,423297.54
17080,Operations,Central,2021-11-19,456805.06,220358.39
17081,Operations,North,2021-04-24,187638.43,422626.02
17082,Sales,West,2023-08-06,52977.55,117629.01
17083,Finance,North,2022-04-30,457716.18,405541.05
17084,Finance,North,2021-10-05,232637.63,162139.65
17085,Finance,North,2023-11-19,282978.23,342324.33
17086,Sales,North,2022-02-02,356939.09,436254.93
17087,IT,Central,2021-08-10,106189.4,412053.96
17088,Sales,Central,2021-11-14,102471.73,218298.84
17089,Operations,Central,2021-09-28,578288.65,166997.31
17090,HR,West,2022-02-02,233087.56,282659.01
17091,Operations,West,2021-12-09,186816.29,322909.64
17092,Operations,North,2022-01-16,71494.66,251386.58
17093,HR,Central,2024-10-31,141530.44,384541.57
17094,Finance,West,2023-02-14,284146.77,43171.38
17095,Sales,East,2021-12-06,234850.69,277043.43
17096,IT,North,2021-01-07,280642.87,244904.92
17097,Operations,South,2024-07-20,435669.89,35005.22
17098,Operations,Central,2021-10-15,401193.17,23491.22
17099,IT,North,2023-06-12,318699.95,279848.04
17100,Sales,North,2023-04-27,497225.93,68975.49
17101,Operations,South,2022-12-18,520815.13,350005.6
17102,IT,East,2021-07-03,372901.03,428075.52
17103,Operations,West,2022-07-24,110251.92,94643.82
17104,Finance,West,2022-09-15,270429.46,362984.07
17105,Finance,South,2021-07-05,397127.23,273492.91
17106,Operations,South,2022-10-05,79882.31,211509.98
17107,Operations,West,2022-04-25,56048.13,298928.87
17108,Finance,East,2023-04-28,571325.6,364610.08
17109,Operations,East,2022-09-22,450185.89,437318.76
17110,Sales,North,2024-07-04,129974.85,303333.09
17111,Sales,South,2022-05-19,292045.19,340673.83
17112,HR,South,2021-04-20,152424.28,280448.21
17113,Sales,South,2024-03-17,50708.4,262099.54
17114,Operations,West,2023-01-02,262389.69,45985.78
17115,Operations,West,2021-08-02,404853.53,84992.08
17116,IT,West,2023-09-23,574541.5,181837.22
17117,Sales,East,2022-07-22,472258.27,298585.54
17118,Finance,West,2023-09-28,172726.7,50743.1
17119,Finance,North,2024-12-31,231597.6,253170.98
17120,HR,West,2023-08-19,333922.18,23694.84
17121,IT,East,2023-04-04,151156.47,348952.37
17122,Finance,South,2024-09-19,507284.93,306115.22
17123,HR,North,2024-12-23,138220.53,242931.72
17124,Sales,East,2023-04-27,205935.04,264733.62
17125,IT,Central,2024-01-25,365568.37,420952.02
17126,IT,South,2022-10-20,113389.34,409692.91
17127,Operations,West,2023-12-08,391661.29,360468.61
17128,Sales,East,2024-07-25,569044.99,163249.78
17129,IT,Central,2023-09-03,428802.41,64330.65
17130,HR,East,2024-05-11,496095.45,156858.45
17131,Finance,West,2021-07-18,288364.39,342847.69
17132,Sales,East,2022-05-23,247751.07,281952.32
17133,Sales,Central,2021-11-25,227374.49,322806.97
17134,IT,East,2021-05-04,411558.17,63502.33
17135,IT,North,2021-07-19,332787.3,86449.06
17136,IT,North,2021-03-16,307137.28,304986.14
17137,HR,West,2021-06-06,100914.08,178617.84
17138,Operations,Central,2024-03-03,418722.1,177489.15
17139,IT,Central,2021-11-08,447587.52,187628.89
17140,Operations,Central,2024-02-18,153890.05,361846.03
17141,Operations,Central,2023-11-02,466636.48,319991.32
17142,Sales,Central,2024-02-18,533063.69,63807.43
17143,Finance,South,2021-03-24,141916.19,166762.36
17144,Finance,East,2022-11-24,295883.13,309095.48
17145,HR,Central,2024-06-05,531282.78,439687.81
17146,HR,North,2023-10-15,315450.41,412093.4
17147,Finance,East,2021-07-05,497465.81,125254.11
17148,Finance,West,2024-05-19,164742.86,46526.25
17149,Sales,West,2021-02-12,80481.84,265649.79
17150,Sales,Central,2021-03-14,78004.1,193500.14
17151,Finance,South,2023-11-09,584657.79,97224.51
17152,IT,South,2021-06-14,136418.39,299511.59
17153,IT,East,2021-09-24,525014.61,87271.6
17154,Sales,South,2024-02-26,220229.37,169839.98
17155,Operations,West,2023-05-17,67249.15,361253.23
17156,Finance,Central,2024-08-17,178742.39,313617.22
17157,HR,North,2024-09-03,325548.34,280276.94
17158,IT,West,2022-10-16,104258.36,420117.16
17159,Operations,West,2021-02-03,556800.66,72176.29
17160,IT,East,2021-04-08,544436.2,316495.91
17161,Operations,South,2024-05-18,127776.85,68685.61
17162,Finance,North,2021-11-12,454095.15,76913.82
17163,Finance,North,2024-09-05,300693.12,236776.04
17164,Finance,South,2022-12-11,590080.55,28415.62
17165,Sales,Central,2024-12-29,75749.38,234431.27
17166,Operations,South,2024-07-03,306424.2,22094.87
17167,HR,Central,2022-02-09,203437.55,278243.3
17168,HR,North,2022-09-08,448140.0,152788.29
17169,Finance,East,2023-06-01,106679.51,53970.46
17170,HR,West,2024-04-27,393600.32,355323.58
17171,IT,North,2023-04-14,571172.94,186447.65
17172,Operations,North,2023-05-05,296903.64,209816.67
17173,Operations,North,2024-11-12,297098.01,179774.8
17174,Operations,West,2024-03-12,320114.78,54128.31
17175,IT,Central,2024-05-30,275718.06,216684.26
17176,Sales,East,2022-03-16,293349.14,305469.23
17177,IT,East,2022-06-16,302097.47,408258.53
17178,Operations,East,2024-07-27,598926.59,347962.93
17179,Operations,Central,2023-02-16,109621.99,52252.58
17180,Operations,South,2024-06-25,203353.38,89627.4
17181,HR,South,2021-04-26,161986.97,37364.93
17182,Sales,East,2022-02-09,347024.34,69576.3
17183,IT,North,2024-07-02,46558.96,225587.89
17184,Operations,North,2021-10-24,556209.74,112927.69
17185,Finance,West,2023-06-20,339772.1,297908.53
17186,Sales,South,2022-07-12,542322.85,31982.26
17187,Finance,North,2021-11-30,236455.69,388330.42
17188,Sales,East,2023-12-31,128211.11,310740.66
17189,Operations,West,2023-08-24,151722.37,436641.62
17190,Sales,South,2021-02-28,306256.47,429622.68
17191,Sales,West,2022-12-17,67349.24,317344.13
17192,Operations,North,2023-10-03,478901.28,86275.07
17193,Finance,East,2023-12-11,483803.3,113939.66
17194,Finance,East,2021-01-16,434585.04,137915.42
17195,HR,East,2021-02-20,542468.6,202323.22
17196,Finance,North,2024-02-26,349959.88,264616.93
17197,Finance,Central,2024-04-08,311022.31,312883.2
17198,Sales,East,2023-09-16,338692.55,50675.29
17199,HR,Central,2024-04-18,145984.29,281756.83
17200,Operations,East,2023-01-08,329321.65,43568.7
17201,Operations,Central,2023-06-25,345675.15,375275.34
17202,IT,South,2021-11-24,469347.37,35463.59
17203,HR,South,2023-07-21,238095.3,186500.54
17204,Sales,East,2021-10-28,96186.03,199432.17
17205,IT,West,2024-06-28,376591.69,264406.7
17206,IT,West,2022-06-02,482316.85,59233.32
17207,Operations,North,2021-09-19,583105.64,421100.98
17208,Finance,South,2021-04-01,95091.28,183545.17
17209,Sales,South,2021-07-13,459224.89,189157.64
17210,HR,West,2024-09-14,375691.24,123013.57
17211,IT,East,2023-12-24,53512.14,355269.74
17212,Sales,North,2024-08-10,443624.09,21352.94
17213,Operations,South,2021-08-14,59541.7,63880.17
17214,IT,North,2022-03-21,480817.17,221369.09
17215,IT,South,2021-11-30,445333.82,436305.14
17216,Operations,Central,2023-12-23,426795.65,33373.9
17217,Operations,Central,2022-05-12,111597.87,44780.47
17218,Operations,North,2024-09-18,555063.29,326833.61
17219,Sales,West,2023-10-12,543896.76,335712.5
17220,Sales,West,2021-09-02,544644.85,405476.67
17221,Sales,South,2021-03-05,245001.13,267103.94
17222,Finance,Central,2023-03-16,318156.0,192333.67
17223,IT,Central,2023-07-21,108766.91,212864.13
17224,Sales,North,2024-07-13,73357.92,204414.55
17225,Finance,North,2021-06-11,77621.5,438567.84
17226,IT,West,2023-12-05,360667.13,182197.89
17227,Sales,West,2021-01-25,223378.75,59501.07
17228,Operations,West,2021-10-27,366653.37,143118.33
17229,HR,East,2024-06-02,373928.72,432758.19
17230,Sales,Central,2021-03-15,548419.62,203002.49
17231,HR,Central,2024-02-14,534667.2,154543.95
17232,Sales,North,2021-06-01,443813.83,152245.75
17233,Operations,Central,2022-08-04,499269.36,21915.91
17234,HR,North,2024-01-20,46753.6,291506.9
17235,Finance,East,2024-08-05,53622.0,330884.77
17236,Operations,West,2021-04-02,299515.96,170474.79
17237,HR,East,2023-05-22,407800.01,395045.86
17238,HR,West,2023-01-17,485716.73,338928.8
17239,Operations,West,2024-11-11,293233.17,277575.66
17240,Operations,North,2024-12-09,566792.86,322048.83
17241,Operations,West,2023-04-08,497316.82,350403.52
17242,IT,East,2024-04-10,102029.37,245685.55
17243,Finance,South,2022-11-16,289298.97,189850.0
17244,Sales,North,2022-01-07,597157.41,72308.38
17245,HR,West,2024-06-13,272517.72,192936.11
17246,Sales,West,2023-12-02,259379.74,255641.43
17247,Operations,Central,2024-03-18,208214.6,427477.29
17248,Finance,North,2023-03-11,315001.4,84914.62
17249,Finance,North,2022-12-26,450070.7,345006.19
17250,IT,East,2022-09-03,71346.91,121984.02
17251,Operations,South,2021-04-30,508823.28,431426.64
17252,HR,East,2022-06-25,554256.68,274956.93
17253,IT,East,2021-02-17,478506.37,204962.25
17254,Operations,East,2024-11-10,553177.36,167828.58
17255,IT,South,2023-03-12,97671.99,105256.46
17256,Sales,East,2024-02-26,294809.73,326663.0
17257,Operations,North,2023-10-06,84428.56,292738.25
17258,HR,South,2021-02-08,509443.96,402547.07
17259,HR,West,2022-04-18,573663.45,276050.16
17260,Operations,Central,2024-03-02,210251.92,91355.26
17261,IT,Central,2024-02-17,342144.03,312984.13
17262,Finance,North,2021-11-20,210209.9,397638.84
17263,Operations,Central,2021-02-21,255274.25,445879.74
17264,HR,Central,2023-08-06,309489.48,313948.5
17265,Sales,Central,2023-07-22,483895.38,143079.53
17266,HR,West,2021-05-16,126583.6,262244.94
17267,Finance,Central,2024-11-28,132165.14,240473.06
17268,HR,East,2021-06-18,157033.45,239174.77
17269,Finance,North,2022-06-01,74499.45,51963.79
17270,Operations,North,2021-12-26,402123.03,102043.82
17271,HR,North,2024-06-14,150374.68,244418.14
17272,IT,West,2021-03-09,287833.58,362814.57
17273,IT,West,2024-03-19,425502.63,96531.73
17274,HR,Central,2022-04-26,294165.39,88969.6
17275,HR,East,2024-12-09,547839.49,346257.49
17276,Sales,Central,2021-08-09,471888.32,316319.34
17277,HR,North,2021-09-18,196527.31,227566.72
17278,Sales,East,2021-09-23,117377.47,39756.35
17279,Sales,North,2022-11-08,541412.98,222198.46
17280,Sales,East,2023-12-16,265283.75,378656.07
17281,Sales,South,2023-05-04,257294.06,22588.49
17282,Operations,West,2022-02-12,494552.26,62325.98
17283,IT,West,2022-04-14,50191.91,367633.21
17284,Sales,North,2023-02-01,295367.32,244865.63
17285,IT,North,2021-08-31,441447.64,304099.33
17286,Sales,South,2022-05-29,516020.99,339862.39
17287,IT,Central,2024-04-07,536290.91,147689.84
17288,HR,East,2022-07-29,303452.49,146682.17
17289,HR,South,2024-12-27,515477.69,132028.88
17290,IT,South,2022-10-28,64847.78,90254.04
17291,Sales,North,2023-02-06,214511.18,149649.33
17292,Operations,North,2024-08-01,50826.56,429622.7
17293,IT,Central,2022-03-30,136866.58,55141.75
17294,Finance,Central,2021-07-07,447225.86,121954.8
17295,Operations,North,2022-12-06,47455.41,155383.53
17296,Finance,West,2024-08-12,335295.8,84448.5
17297,IT,Central,2022-11-23,274762.31,51437.48
17298,Sales,South,2024-11-06,113193.29,87922.59
17299,Finance,North,2024-09-28,425527.03,246009.19
17300,IT,East,2022-08-25,429683.74,275797.08
17301,Operations,East,2024-05-31,448123.44,110990.44
17302,Sales,West,2021-12-01,469745.69,235643.24
17303,Finance,North,2022-04-02,219820.51,20691.18
17304,IT,South,2023-01-08,596741.76,278072.03
17305,Sales,West,2021-12-03,85489.33,18563.62
17306,Sales,South,2021-12-21,404470.93,295679.51
17307,HR,East,2021-12-22,583780.18,226794.77
17308,Sales,South,2021-08-20,169492.31,65206.39
17309,IT,East,2024-07-14,199359.34,56190.81
17310,Operations,Central,2023-03-07,364667.48,20976.5
17311,HR,East,2021-07-09,478597.97,256310.58
17312,IT,East,2021-02-17,227565.58,366429.33
17313,IT,West,2024-07-31,509410.22,388026.9
17314,IT,West,2023-03-25,178779.3,263910.52
17315,Finance,North,2021-02-24,530273.51,401256.5
17316,Finance,North,2024-09-24,185388.98,390375.15
17317,Operations,East,2021-04-29,387676.51,319632.17
17318,IT,Central,2023-10-23,243574.12,174851.89
17319,Finance,North,2021-08-12,223613.49,375347.08
17320,Finance,East,2023-01-18,241467.54,187204.25
17321,Finance,West,2021-07-22,322056.79,192210.24
17322,Operations,North,2021-01-11,514001.97,310928.43
17323,Operations,North,2021-09-16,466421.62,418860.87
17324,IT,East,2021-10-25,294384.19,234008.54
17325,HR,East,2022-10-31,201598.96,94555.4
17326,IT,South,2024-05-05,519137.04,79539.78
17327,Finance,South,2024-12-09,527952.68,148567.01
17328,Finance,Central,2021-11-29,296790.35,215706.77
17329,Sales,North,2021-06-02,431194.45,146590.13
17330,IT,South,2024-10-31,249941.28,325548.51
17331,Finance,East,2021-05-14,127749.21,252425.7
17332,Finance,North,2023-08-14,223423.01,193708.0
17333,HR,South,2021-04-26,423556.8,110190.94
17334,Sales,Central,2023-12-27,472022.36,279539.23
17335,IT,Central,2022-10-24,517668.74,309211.28
17336,Operations,Central,2024-07-03,54830.55,356761.73
17337,IT,Central,2022-07-07,314955.4,446045.66
17338,IT,East,2022-11-24,197026.77,117933.94
17339,HR,Central,2021-07-07,424597.53,24528.33
17340,IT,West,2021-02-08,181158.89,234191.99
17341,HR,Central,2022-04-25,359285.51,417170.11
17342,HR,South,2023-07-15,440139.27,125464.88
17343,Finance,North,2024-09-12,472386.03,344538.07
17344,Operations,South,2022-12-30,194554.9,156028.77
17345,HR,North,2024-02-28,93746.84,186998.43
17346,Sales,East,2023-02-15,166385.92,427417.36
17347,Sales,North,2021-03-04,377517.93,217159.71
17348,Operations,West,2023-08-13,67449.3,331339.18
17349,HR,Central,2021-04-07,133168.37,255537.13
17350,Operations,South,2024-12-06,597488.47,348007.12
17351,Finance,North,2022-06-14,257193.95,155101.91
17352,Sales,South,2022-12-26,320572.08,396818.55
17353,IT,Central,2023-10-18,51108.98,255134.47
17354,Sales,East,2021-08-24,373508.82,151557.51
17355,HR,Central,2024-01-14,225540.77,34501.83
17356,Operations,East,2021-12-21,339257.24,23705.98
17357,Sales,South,2024-11-26,336995.68,170654.3
17358,IT,East,2024-04-04,581938.88,111182.59
17359,IT,East,2024-06-05,193882.63,40757.32
17360,Operations,East,2024-10-22,361590.27,256829.59
17361,Operations,East,2023-07-14,256761.69,445156.86
17362,Sales,East,2024-12-04,279209.89,200445.14
17363,HR,North,2023-12-20,75835.28,256512.78
17364,Finance,East,2021-06-13,427091.42,112955.37
17365,IT,East,2024-06-07,153383.4,106523.98
17366,Operations,Central,2023-06-01,305011.35,159857.33
17367,Finance,Central,2022-08-17,286019.65,378742.29
17368,Finance,Central,2024-03-26,304818.32,432968.98
17369,Finance,East,2023-10-15,253428.03,337561.3
17370,HR,Central,2023-07-16,179523.91,26880.31
17371,Operations,North,2023-05-24,294036.3,207394.53
17372,IT,South,2023-06-28,70651.84,199743.42
17373,Operations,Central,2024-10-29,179489.02,422006.53
17374,Sales,Central,2024-06-19,480590.85,340085.49
17375,IT,North,2023-06-10,512765.32,326616.79
17376,Operations,West,2024-04-06,441996.68,261983.27
17377,IT,West,2021-05-01,396073.04,297000.66
17378,Sales,North,2023-08-24,495252.5,319798.97
17379,IT,Central,2021-01-02,115946.16,256704.1
17380,Finance,South,2021-04-28,336516.05,382965.88
17381,HR,Central,2022-10-01,109555.19,33938.48
17382,Sales,North,2022-01-09,476715.67,424676.65
17383,IT,North,2024-02-06,333908.79,352189.88
17384,Sales,East,2024-08-15,494563.81,246511.51
17385,Finance,North,2024-12-27,488480.2,389661.72
17386,HR,East,2021-04-22,303747.87,375687.6
17387,Sales,North,2024-11-30,320765.23,199176.59
17388,Finance,East,2022-05-15,60688.46,380800.59
17389,Finance,East,2022-11-06,335549.88,99362.04
17390,Finance,Central,2023-11-09,420992.95,220695.13
17391,IT,East,2023-11-10,174678.91,118344.24
17392,Operations,West,2023-02-11,592522.58,71740.03
17393,Sales,North,2022-07-15,586030.03,404468.48
17394,Operations,South,2021-06-03,201970.98,176521.0
17395,Finance,North,2023-03-31,440700.16,313653.66
17396,Operations,Central,2022-01-19,61650.93,180042.64
17397,Finance,Central,2023-03-15,414492.75,253061.03
17398,Finance,East,2022-11-12,391329.15,168354.11
17399,HR,Central,2024-05-06,501298.61,338857.93
17400,HR,Central,2021-06-28,213922.62,357752.26
17401,Operations,North,2022-09-07,532295.63,203990.09
17402,Sales,West,2021-02-16,521176.14,389352.91
17403,Operations,West,2022-07-12,416629.64,171491.19
17404,Sales,East,2021-07-02,307145.85,347383.07
17405,Operations,Central,2021-12-20,388212.69,298827.55
17406,IT,Central,2022-05-02,450127.12,214983.81
17407,IT,West,2021-08-04,586264.52,402012.56
17408,Sales,East,2023-06-11,112559.15,265213.46
17409,HR,Central,2024-12-17,218755.39,380958.87
17410,Sales,East,2023-05-02,478297.55,334800.34
17411,Operations,North,2023-04-09,272094.91,248072.06
17412,Finance,Central,2023-10-30,418226.38,159013.58
17413,IT,Central,2023-10-06,118880.48,428891.06
17414,Finance,Central,2024-05-21,438584.69,42514.24
17415,IT,West,2024-03-08,419105.42,404418.06
17416,Operations,West,2023-10-05,370130.14,236761.76
17417,IT,Central,2023-01-04,469707.07,341456.15
17418,Sales,Central,2021-11-17,533462.29,162344.83
17419,Finance,North,2021-04-01,505262.95,183978.6
17420,Finance,North,2021-11-11,115803.62,100404.41
17421,Operations,East,2021-04-22,458138.32,430275.21
17422,Finance,East,2024-02-11,294619.26,36705.19
17423,Operations,West,2022-01-09,230304.41,185110.6
17424,HR,South,2024-07-10,533205.52,162590.78
17425,Sales,North,2022-01-03,355585.35,369249.25
17426,IT,East,2022-01-13,323185.28,234686.67
17427,IT,North,2023-04-09,480452.64,91052.99
17428,IT,North,2023-04-05,352086.24,237893.51
17429,HR,South,2022-11-05,521194.21,119959.11
17430,Sales,North,2022-07-11,102110.03,25392.87
17431,Finance,South,2023-12-05,475753.85,253243.46
17432,Finance,South,2024-07-18,135928.2,173696.14
17433,Sales,North,2022-05-10,170003.4,121199.97
17434,Sales,North,2022-12-23,144595.59,92406.84
17435,IT,East,2022-11-17,177323.85,213995.61
17436,Finance,North,2021-09-04,451166.04,393676.2
17437,Sales,North,2021-06-23,408709.1,345511.85
17438,Finance,North,2021-02-05,172528.62,20000.14
17439,Sales,East,2021-10-29,194947.09,333856.86
17440,Operations,South,2024-03-27,100108.23,49415.94
17441,IT,East,2023-06-05,275011.71,254736.59
17442,Sales,North,2021-02-02,255114.77,354980.04
17443,HR,Central,2022-01-17,125927.76,213821.95
17444,Sales,North,2022-02-28,508216.9,180732.45
17445,Operations,East,2022-12-27,518190.25,423852.37
17446,HR,East,2024-08-11,105520.97,30642.97
17447,HR,West,2022-11-24,192833.1,63781.07
17448,Sales,Central,2022-08-18,453529.4,393981.82
17449,Operations,East,2023-09-09,527831.51,400854.6
17450,HR,South,2022-02-19,84778.51,179020.32
17451,IT,North,2023-05-24,545815.53,251365.1
17452,IT,South,2021-11-15,79208.62,89019.05
17453,Finance,East,2023-11-15,396750.1,400008.72
17454,Finance,East,2023-01-28,57251.7,220635.52
17455,Operations,South,2024-12-28,560187.09,261686.12
17456,HR,South,2021-02-28,241298.31,69001.93
17457,IT,West,2021-06-26,405085.71,283603.32
17458,IT,North,2023-12-05,147465.32,318596.45
17459,Operations,South,2021-11-05,223296.76,145318.2
17460,HR,North,2021-06-03,459750.66,405135.61
17461,Operations,Central,2023-08-25,585012.72,106086.9
17462,Sales,East,2024-03-09,595589.58,405668.71
17463,IT,South,2023-02-08,494372.13,321844.69
17464,Operations,Central,2022-01-20,515192.14,376927.56
